GBIFusageKey,country,prefName,state,classification,taxonLevel,family,englishName,synonyms
5372606,Australia,Salix sericea,South Australia,,species,Salicaceae,Silky Willow,"Salix coactilis, Salix cordata coactilis, Salix grisea, Salix grisea, Salix pensylvanica, Salix pensylvanica, Salix petiolaris grisea, Salix petiolaris sericea, Salix sericea glabra, Usionis grisea"
5372606,Australia,Salix sericea,New South Wales,,species,Salicaceae,Silky Willow,"Salix coactilis, Salix cordata coactilis, Salix grisea, Salix grisea, Salix pensylvanica, Salix pensylvanica, Salix petiolaris grisea, Salix petiolaris sericea, Salix sericea glabra, Usionis grisea"
5372606,Australia,Salix sericea,Australian Capital Territory,,species,Salicaceae,Silky Willow,"Salix coactilis, Salix cordata coactilis, Salix grisea, Salix grisea, Salix pensylvanica, Salix pensylvanica, Salix petiolaris grisea, Salix petiolaris sericea, Salix sericea glabra, Usionis grisea"
5372606,Australia,Salix sericea,Tasmania,,species,Salicaceae,Silky Willow,"Salix coactilis, Salix cordata coactilis, Salix grisea, Salix grisea, Salix pensylvanica, Salix pensylvanica, Salix petiolaris grisea, Salix petiolaris sericea, Salix sericea glabra, Usionis grisea"
5372606,Australia,Salix sericea,Victoria,,species,Salicaceae,Silky Willow,"Salix coactilis, Salix cordata coactilis, Salix grisea, Salix grisea, Salix pensylvanica, Salix pensylvanica, Salix petiolaris grisea, Salix petiolaris sericea, Salix sericea glabra, Usionis grisea"
5372614,Australia,Salix eriocephala,New South Wales,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,federal,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Western Australia,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Queensland,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Northern Territory,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,South Australia,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Australian Capital Territory,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Tasmania,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372614,Australia,Salix eriocephala,Victoria,,species,Salicaceae,"Heart-Leaf Willow, Heart-Leaved Willow, Missouri River Willow, Cottony Willow, Diamond Willow, Missouri Willow, Red-Tipped Willow, Stiff Willow","Biggina angustata, Diplusion cordata, Diplusion rigida, Salix acutidens, Salix angustata, Salix cordata, Salix cordata mollis, Salix cordata pseudomackenziana, Salix cordata purpurascens, Salix cordata subintegra, Salix cordata vestita, Salix cordata angustata, Salix cordata rigida, Salix cordata vestita, Salix cordata abrasa, Salix cordata angustata, Salix cordata angustata, Salix cordata missouriensis, Salix cordata rigida, Salix cordata rigida, Salix cordata rigida, Salix cordata typica, Salix cordata vestita, Salix cordata vestita, Salix discolor eriocephala, Salix discolor latifolia, Salix eriocephala eriocephala, Salix eriocephala amplifolia, Salix eriocephala eriocephala, Salix missouriensis, Salix myricoides angustata, Salix myricoides cordata, Salix myricoides rigida, Salix rigida, Salix rigida mollis, Salix rigida subintegra, Salix rigida pendula, Salix rigida angustata, Salix rigida incana, Salix rigida incana, Salix rigida longifolia, Salix rigida longifolia, Salix rigida purpurascens, Salix rigida vestita, Salix torreyana"
5372641,Australia,Salix pendulina,New South Wales,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,federal,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Western Australia,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Queensland,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Northern Territory,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Victoria,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,South Australia,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Australian Capital Territory,,species,Salicaceae,No English common names available for this species,
5372641,Australia,Salix pendulina,Tasmania,,species,Salicaceae,No English common names available for this species,
5372647,Australia,Salix pentandra,New South Wales,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,federal,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Western Australia,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Queensland,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Northern Territory,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,South Australia,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Australian Capital Territory,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Tasmania,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372647,Australia,Salix pentandra,Victoria,,species,Salicaceae,"Bay Willow, Laurel Willow, Shining Willow, Bay-Leaved Willow, Laurel-Leaved Willow","Amerina glandulosa, Armenia glandulosa, Lusekia laurina, Pleiarina pentandra, Pleiarina pentandra, Salix adenodonton, Salix burqinensis, Salix fissa, Salix fragilis, Salix fragrans, Salix friesii, Salix glandulosa, Salix laurifolia, Salix lucida, Salix meridionalis, Salix pentandra bracteata, Salix pentandra brevisquamis, Salix pentandra longipes, Salix pentandra stenophylla, Salix pentandra polyandra, Salix pentandra angustifolia, Salix pentandra brevisquamis, Salix pentandra imminuta, Salix pentandra latifolia, Salix pentandra latifolia, Salix pentandra laxifolia, Salix pentandra longipes, Salix pentandra macrophylla, Salix pentandra macrostachia, Salix pentandra microstachia, Salix pentandra obovalis, Salix pentandra pentandra, Salix pentandra polyandra, Salix pentandra polyandra, Salix pentandra stenophylla, Salix polyandra, Salix polyandra, Telesmia hermaphrodita"
5372665,Australia,Salix arctica,New South Wales,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,federal,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Western Australia,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Queensland,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Northern Territory,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Tasmania,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,South Australia,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Australian Capital Territory,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372665,Australia,Salix arctica,Victoria,,species,Salicaceae,"Arctic Willow, Tundra Willow, Ground Willow","Salix arctica, Salix arctica, Salix arctica tortulosa, Salix arctica arctica, Salix arctica petraea, Salix arctica tortulosa, Salix taimyrensis, Salix tortulosa"
5372693,Australia,Salix reticulata,Western Australia,,species,Salicaceae,"Net-Leaved Willow, Netleaf Willow, Netted Willow, Net-Veined Willow, Reticulated Willow","Chamitea reticulata, Nectusion reticulata, Oisodix reticulata, Salix aemulans, Salix blepharophylla, Salix cyclophylla, Salix orbicularis, Salix reticulata grandifolia, Salix reticulata latifolia, Salix reticulata oblongifolia, Salix reticulata obovata, Salix reticulata parvifolia, Salix reticulata pseudovestita, Salix reticulata pubisquamis, Salix reticulata subrotunda, Salix reticulata tenuis, Salix reticulata typica, Salix reticulata typica, Salix reticulata villosa, Salix reticulata villosa, Salix reticulata glabellicarpa, Salix reticulata glabra, Salix reticulata orbicularis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata cuneata, Salix reticulata gigantifolia, Salix reticulata glabra, Salix reticulata normalis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata semicalva, Salix reticulata sericea, Salix reticulata subrotunda, Salix reticuloides"
5372693,Australia,Salix reticulata,Queensland,,species,Salicaceae,"Net-Leaved Willow, Netleaf Willow, Netted Willow, Net-Veined Willow, Reticulated Willow","Chamitea reticulata, Nectusion reticulata, Oisodix reticulata, Salix aemulans, Salix blepharophylla, Salix cyclophylla, Salix orbicularis, Salix reticulata grandifolia, Salix reticulata latifolia, Salix reticulata oblongifolia, Salix reticulata obovata, Salix reticulata parvifolia, Salix reticulata pseudovestita, Salix reticulata pubisquamis, Salix reticulata subrotunda, Salix reticulata tenuis, Salix reticulata typica, Salix reticulata typica, Salix reticulata villosa, Salix reticulata villosa, Salix reticulata glabellicarpa, Salix reticulata glabra, Salix reticulata orbicularis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata cuneata, Salix reticulata gigantifolia, Salix reticulata glabra, Salix reticulata normalis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata semicalva, Salix reticulata sericea, Salix reticulata subrotunda, Salix reticuloides"
5372693,Australia,Salix reticulata,Australian Capital Territory,,species,Salicaceae,"Net-Leaved Willow, Netleaf Willow, Netted Willow, Net-Veined Willow, Reticulated Willow","Chamitea reticulata, Nectusion reticulata, Oisodix reticulata, Salix aemulans, Salix blepharophylla, Salix cyclophylla, Salix orbicularis, Salix reticulata grandifolia, Salix reticulata latifolia, Salix reticulata oblongifolia, Salix reticulata obovata, Salix reticulata parvifolia, Salix reticulata pseudovestita, Salix reticulata pubisquamis, Salix reticulata subrotunda, Salix reticulata tenuis, Salix reticulata typica, Salix reticulata typica, Salix reticulata villosa, Salix reticulata villosa, Salix reticulata glabellicarpa, Salix reticulata glabra, Salix reticulata orbicularis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata cuneata, Salix reticulata gigantifolia, Salix reticulata glabra, Salix reticulata normalis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata semicalva, Salix reticulata sericea, Salix reticulata subrotunda, Salix reticuloides"
5372693,Australia,Salix reticulata,Tasmania,,species,Salicaceae,"Net-Leaved Willow, Netleaf Willow, Netted Willow, Net-Veined Willow, Reticulated Willow","Chamitea reticulata, Nectusion reticulata, Oisodix reticulata, Salix aemulans, Salix blepharophylla, Salix cyclophylla, Salix orbicularis, Salix reticulata grandifolia, Salix reticulata latifolia, Salix reticulata oblongifolia, Salix reticulata obovata, Salix reticulata parvifolia, Salix reticulata pseudovestita, Salix reticulata pubisquamis, Salix reticulata subrotunda, Salix reticulata tenuis, Salix reticulata typica, Salix reticulata typica, Salix reticulata villosa, Salix reticulata villosa, Salix reticulata glabellicarpa, Salix reticulata glabra, Salix reticulata orbicularis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata cuneata, Salix reticulata gigantifolia, Salix reticulata glabra, Salix reticulata normalis, Salix reticulata orbicularis, Salix reticulata reticulata, Salix reticulata semicalva, Salix reticulata sericea, Salix reticulata subrotunda, Salix reticuloides"
