GBIFusageKey,country,region,jurisdiction,jurisdiction_group,prefName,classification,taxonLevel,family,englishName,synonyms
2705185,United States,Nevada,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Ohio,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Wisconsin,REGION,,Sorghum halepense,Prohibited,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Georgia,REGION,,Sorghum halepense,Restricted,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Delaware,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Kansas,REGION,,Sorghum halepense,C,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Kentucky,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Missouri,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Illinois,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,West Virginia,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Minnesota,REGION,,Sorghum halepense,Prohibited-Eradicate,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Utah,REGION,,Sorghum halepense,Class 3,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Oregon,REGION,,Sorghum halepense,List B,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
2705185,United States,Arkansas,REGION,,Sorghum halepense,NA,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum muticus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense lasiostachyum, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum schreberi, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
